gene,logFC_base,pvalue_base,padj_base,logFC_immune_adj,pvalue_immune_adj,padj_immune_adj,symbol,hit_partition,sig_base,sig_immune_adj,delta_log10_p
ENSG00000136158.12,0.023539990778502,0.241910142749511,0.647589871004024,0.0217964394851364,0.280069129634985,0.736793156114594,SPRY2,candidate_tumour_intrinsic,FALSE,FALSE,-0.0636111640105938
ENSG00000136159.4,-0.0110526668695206,0.457597433604367,0.800071132709772,-0.0121277754702301,0.416540555167777,0.816453307389074,NUDT15,candidate_tumour_intrinsic,FALSE,FALSE,0.0408262885641018
ENSG00000136160.17,-0.0371913842836848,0.197056236905542,0.605301126631524,-0.0403172411714677,0.144956318520948,0.624496971575215,EDNRB,candidate_tumour_intrinsic,FALSE,FALSE,0.133353034380576
ENSG00000136161.13,-0.00213304615248604,0.906946197243358,0.973088303819251,-0.0120657082955257,0.477463680479334,0.843514024697535,RCBTB2,candidate_tumour_intrinsic,FALSE,FALSE,0.278641182745507
ENSG00000136167.15,0.00247830883596956,0.920305992872451,0.977319084073127,-0.0211256351238393,0.229068200869155,0.695263478655587,LCP1,candidate_tumour_intrinsic,FALSE,FALSE,0.603967445250759
ENSG00000136169.16,0.000166069418041709,0.991013820050632,0.997061384044789,0.0020363169886911,0.891064325602607,0.978549412915373,SETDB2,candidate_tumour_intrinsic,FALSE,FALSE,0.0461706541972422
ENSG00000136193.17,0.0791444198415504,0.0356002505594217,0.361816274252035,0.05177706638513,0.132086034276911,0.609459087395105,SCRN1,candidate_tumour_intrinsic,FALSE,FALSE,-0.569403846602018
ENSG00000136205.17,0.010039600344245,0.480068376152609,0.8117490702909,0.00982035105874113,0.49175257335671,0.8513883575271,TNS3,candidate_tumour_intrinsic,FALSE,FALSE,-0.0104435429173693
ENSG00000136213.10,0.00025031052262599,0.983916905963875,0.995576531352919,-0.005277559924633,0.659717418822154,0.913513795581732,CHST12,candidate_tumour_intrinsic,FALSE,FALSE,0.173600471707744
ENSG00000136231.14,0.0688783363553094,0.626180374721295,0.875903392997062,0.0887305257489791,0.533638574201667,0.865732531698848,IGF2BP3,candidate_tumour_intrinsic,FALSE,FALSE,0.0694522370285891
ENSG00000136235.17,0.03576282495605,0.21296519732738,0.620277110992609,0.00959189159923909,0.664917004966366,0.915311745804085,GPNMB,candidate_tumour_intrinsic,FALSE,FALSE,-0.494458802951195
ENSG00000136237.19,0.0267870883356953,0.230610052494477,0.637675633844983,0.0197954649236722,0.356931168726395,0.786505179898138,RAPGEF5,candidate_tumour_intrinsic,FALSE,FALSE,-0.189706239378197
ENSG00000136238.18,-0.00545272012919131,0.605365064359942,0.867152313187796,-0.0085087049295846,0.408468574010191,0.812668669449269,RAC1,candidate_tumour_intrinsic,FALSE,FALSE,0.170858704974674
ENSG00000136240.10,-0.00147307575021949,0.901888588849178,0.971238845163427,-0.00326281025007901,0.783966759363964,0.950159091151196,KDELR2,candidate_tumour_intrinsic,FALSE,FALSE,0.0608552433049747
ENSG00000136243.17,0.00878769357537826,0.551069873124796,0.844937695228923,0.0111428352706814,0.444342892929462,0.829192005679264,NUP42,candidate_tumour_intrinsic,FALSE,FALSE,0.0934884306763209
ENSG00000136244.12,0.133031371441044,0.358458719201436,0.736357412052871,0.069532846504752,0.550206400492815,0.873561061702152,IL6,likely_immune_associated,FALSE,FALSE,-0.186086489492817
ENSG00000136247.15,-0.00020887156072274,0.991698026907955,0.9971343642223,0.00295862646074575,0.883428425388061,0.977027951744803,ZDHHC4,candidate_tumour_intrinsic,FALSE,FALSE,0.0502080800554163
ENSG00000136250.12,0.0467735402642288,0.227894641238785,0.635162548117843,-0.00839824102498638,0.716459769064452,0.931803126949023,AOAH,candidate_tumour_intrinsic,FALSE,FALSE,-0.497457695529404
ENSG00000136261.15,-0.0268846810945147,0.0835458539576283,0.464676135548107,-0.0272232713999234,0.0814072433798295,0.540732881919281,BZW2,candidate_tumour_intrinsic,FALSE,FALSE,0.0112618536191647
ENSG00000136267.14,0.240717376029227,0.0994412471121206,0.484256940529737,0.229866645128446,0.116798438883846,0.58833336655188,DGKB,candidate_tumour_intrinsic,FALSE,FALSE,-0.0698704758391863
ENSG00000136270.14,-0.0245393570516944,0.0326855476066913,0.352194590816203,-0.0231621814873711,0.0439502276111138,0.483673041990176,TBRG4,candidate_tumour_intrinsic,FALSE,FALSE,-0.128605363116446
ENSG00000136271.10,-0.024130732850052,0.0481324191414324,0.396260955877598,-0.0238850568166637,0.0517021562542903,0.495261030967022,DDX56,candidate_tumour_intrinsic,FALSE,FALSE,-0.031070965935142
ENSG00000136273.13,-0.0221911255669019,0.0627693050292589,0.427446370605163,-0.0224438121884805,0.0612088097875311,0.509860022092087,HUS1,candidate_tumour_intrinsic,FALSE,FALSE,0.0109333855706915
ENSG00000136274.9,0.23080045051725,0.00677986152335705,0.213667184528947,0.168446082860403,0.0346839286169776,0.464272586509193,NACAD,candidate_tumour_intrinsic,FALSE,FALSE,-0.708907460107628
ENSG00000136279.21,-0.0111139596278865,0.263631190336498,0.663873948694131,-0.0134199596493675,0.172512188504433,0.650739336064248,DBNL,candidate_tumour_intrinsic,FALSE,FALSE,0.184177005853321
ENSG00000136280.17,-0.0244751361754487,0.0860346397808485,0.469471745159754,-0.0278997134992518,0.0484198539788198,0.492610245516331,CCM2,candidate_tumour_intrinsic,FALSE,FALSE,0.249649869301064
ENSG00000136286.16,0.0516492932297434,0.198842841033402,0.608071460824394,-0.00317050991323795,0.908009902125077,0.983097218119237,MYO1G,candidate_tumour_intrinsic,FALSE,FALSE,-0.659580625022237
ENSG00000136295.15,0.0186198053097067,0.343807777387488,0.726843654443823,0.0136886252301734,0.481391599419063,0.844997886005232,TTYH3,candidate_tumour_intrinsic,FALSE,FALSE,-0.14618281051921
ENSG00000136319.12,0.011082397642326,0.417299555885537,0.777087592073181,0.0159407029441079,0.235404790465481,0.701749394305429,TTC5,candidate_tumour_intrinsic,FALSE,FALSE,0.248632626061052
ENSG00000136367.14,0.0701019928758491,0.185513031818392,0.594503598648099,0.0643943992654079,0.224641252689365,0.69411359107248,ZFHX2,candidate_tumour_intrinsic,FALSE,FALSE,-0.0831150891511531
ENSG00000136371.11,-0.0457214138595731,0.205438852668973,0.613808642386822,-0.0405928527388524,0.262574840028432,0.722264206122636,MTHFS,candidate_tumour_intrinsic,FALSE,FALSE,-0.106570528610556
ENSG00000136378.15,0.00516350429330544,0.85806076950058,0.958590693140473,-0.00586661607519737,0.833431649733491,0.964088797911388,ADAMTS7,candidate_tumour_intrinsic,FALSE,FALSE,0.0126480576474251
ENSG00000136379.12,0.0499716852212598,0.0452305276244623,0.388072822382165,0.0451715174577075,0.0706604261037277,0.526036263200255,ABHD17C,candidate_tumour_intrinsic,FALSE,FALSE,-0.193744598113671
ENSG00000136381.13,0.0193607401561417,0.0781763578608439,0.456133419767418,0.0212267860774171,0.0523129957799214,0.496206802469032,IREB2,candidate_tumour_intrinsic,FALSE,FALSE,0.174465842082627
ENSG00000136383.7,0.0343454073813914,0.447092294904523,0.794166288259103,0.0312309839064605,0.491153248170778,0.851081404898667,ALPK3,candidate_tumour_intrinsic,FALSE,FALSE,-0.0408198351439692
ENSG00000136404.16,0.121779287961813,0.250273856693181,0.655332440766101,0.0975961414222087,0.335902374796786,0.775828232269145,TM6SF1,candidate_tumour_intrinsic,FALSE,FALSE,-0.127797588174905
ENSG00000136425.14,0.136070299761762,0.0316290743989002,0.351155618401491,0.0819493530785456,0.168184821367964,0.645962494336309,CIB2,candidate_tumour_intrinsic,FALSE,FALSE,-0.725700315477698
ENSG00000136436.15,-0.015441284519308,0.123270326051239,0.521225801082792,-0.0154506975319542,0.124573866196746,0.601011061527276,CALCOCO2,candidate_tumour_intrinsic,FALSE,FALSE,-0.00456839845375845
ENSG00000136444.10,-0.01766483356339,0.200835743449809,0.609189804746765,-0.0144695986620401,0.289458575513309,0.745197224944214,RSAD1,candidate_tumour_intrinsic,FALSE,FALSE,-0.15874541224044
ENSG00000136448.13,0.00138602088168931,0.879878289781361,0.965167514387202,0.00278501119599621,0.760530788593275,0.942180634490484,NMT1,candidate_tumour_intrinsic,FALSE,FALSE,0.0633058016972646
ENSG00000136449.15,0.226042302245965,0.0299263689140306,0.347183544169122,0.237018567248331,0.023697281814022,0.43214785145304,MYCBPAP,candidate_tumour_intrinsic,FALSE,FALSE,0.101355492036137
ENSG00000136450.13,-0.00839521068884883,0.241585118647458,0.647589871004024,-0.00757273145115634,0.291813142548828,0.746710248296238,SRSF1,candidate_tumour_intrinsic,FALSE,FALSE,-0.0820346688014645
ENSG00000136451.9,0.0231189163859856,0.0202763251660373,0.310857720659958,0.0254183195138894,0.0102693832619022,0.36989844257214,VEZF1,candidate_tumour_intrinsic,FALSE,FALSE,0.295444884882054
ENSG00000136457.10,-0.0196430750222035,0.722356336588611,0.910646782896957,-0.0142884709602493,0.788580592863838,0.951109878895523,CHAD,candidate_tumour_intrinsic,FALSE,FALSE,-0.0380945979705598
ENSG00000136463.8,-0.0352568076247836,0.0338659498102101,0.355806414036179,-0.0341104801342471,0.0407593193092899,0.480597346680513,TACO1,candidate_tumour_intrinsic,FALSE,FALSE,-0.0804636621593518
ENSG00000136478.8,-0.0180202382549743,0.154007937002777,0.560735120945751,-0.0158399289466791,0.207398684979574,0.682505803006042,TEX2,candidate_tumour_intrinsic,FALSE,FALSE,-0.129262895044714
ENSG00000136485.15,0.00105612878502257,0.903494619155879,0.971626843180892,0.00350550472455002,0.681271705269764,0.920236389207057,DCAF7,candidate_tumour_intrinsic,FALSE,FALSE,0.122605218326989
ENSG00000136490.9,0.0329225435990497,0.313032451585913,0.704396243970788,-4.70144787269332e-05,0.998599673463345,0.99934607811041,LIMD2,candidate_tumour_intrinsic,FALSE,FALSE,-0.503802057195439
ENSG00000136492.9,0.0211987986364576,0.518789672424383,0.830536732043477,0.0404141460711492,0.189236321845944,0.666024796934733,BRIP1,candidate_tumour_intrinsic,FALSE,FALSE,0.437986823822138
ENSG00000136504.13,0.00518076712317552,0.575972572475619,0.855179034679138,0.0092289392964023,0.296770194189622,0.750726850533268,KAT7,candidate_tumour_intrinsic,FALSE,FALSE,0.28798152215478
ENSG00000136514.3,0.0123130652042945,0.700917709200214,0.902541782960804,0.00967924018500315,0.749263090909406,0.939208175123259,RTP4,likely_immune_associated,FALSE,FALSE,-0.0289673066614443
ENSG00000136518.17,0.00305939720357086,0.828746541465283,0.948647110652449,0.00571347118040354,0.68437233829952,0.920769735174967,ACTL6A,candidate_tumour_intrinsic,FALSE,FALSE,0.0831292815735423
ENSG00000136521.13,-0.0150219918830774,0.198256487327572,0.607960578635391,-0.0157647960289866,0.178811701496077,0.656787265828463,NDUFB5,candidate_tumour_intrinsic,FALSE,FALSE,0.0448314713973066
ENSG00000136522.14,-0.0248971685734399,0.0757254735765514,0.451476404490502,-0.0275371486215466,0.0499938117400179,0.494142199755259,MRPL47,candidate_tumour_intrinsic,FALSE,FALSE,0.180325747564247
ENSG00000136527.18,-0.000401835295465708,0.953052756027077,0.987243571958078,-0.00113909298288782,0.867714729654473,0.97139144919903,TRA2B,candidate_tumour_intrinsic,FALSE,FALSE,0.0407399718181017
ENSG00000136531.18,0.0375290611113336,0.824717563959105,0.94718510956146,0.15379162128735,0.348317924923793,0.781453232742726,SCN2A,candidate_tumour_intrinsic,FALSE,FALSE,0.374329419374372
ENSG00000136536.15,-0.00640164907439496,0.463838940083046,0.8032613036673,-0.00656742633214268,0.454767029675722,0.834137173914071,MARCHF7,candidate_tumour_intrinsic,FALSE,FALSE,0.00857823452746242
ENSG00000136541.15,0.161644802972518,0.257008096574573,0.660668261071894,0.0419792990626602,0.705853024262665,0.92935791518588,ERMN,candidate_tumour_intrinsic,FALSE,FALSE,-0.43876747460205
ENSG00000136542.9,0.485702539194774,0.00205086516597537,0.164531832547823,0.379851427203576,0.00796169417009898,0.339598895355107,GALNT5,candidate_tumour_intrinsic,FALSE,FALSE,-0.589068382520892
ENSG00000136546.16,0.147747946267811,0.408462329956635,0.771535729246517,0.172819199444087,0.309849480317845,0.758884676790703,SCN7A,candidate_tumour_intrinsic,FALSE,FALSE,0.120001238242671
ENSG00000136560.14,-0.0100589951343437,0.409691735828262,0.771906553016183,-0.0107447322392796,0.381803346077677,0.798436783788448,TANK,likely_immune_associated,FALSE,FALSE,0.0306174734130929
ENSG00000136573.14,0.122721952723697,0.475225117555171,0.80925122005764,-0.0469988092975602,0.688298892629161,0.921479990155523,BLK,candidate_tumour_intrinsic,FALSE,FALSE,-0.160877684052345
ENSG00000136574.18,-0.00127682263620073,0.943398611687333,0.985175622387099,0.00136560087702542,0.939396944051297,0.987406345742822,GATA4,candidate_tumour_intrinsic,FALSE,FALSE,0.0018460897512815
ENSG00000136603.14,0.0217334694567636,0.146870011766987,0.552202040796125,0.0207424005960234,0.168511353620045,0.645962494336309,SKIL,candidate_tumour_intrinsic,FALSE,FALSE,-0.0596960375496745
ENSG00000136628.18,-0.00633730882428236,0.542971587728219,0.841007696625153,-0.00742039414107122,0.476936521720363,0.843273567607384,EPRS1,candidate_tumour_intrinsic,FALSE,FALSE,0.0563165246120438
ENSG00000136630.13,-0.0475307546975812,0.0822421311412577,0.462637398371711,-0.0512761387083908,0.0583566839912721,0.504608521842294,HLX,candidate_tumour_intrinsic,FALSE,FALSE,0.149003749718719
ENSG00000136631.15,-0.00845932213680023,0.396573627529486,0.763761853695267,-0.00590302342798888,0.549603209760925,0.873463251936489,VPS45,candidate_tumour_intrinsic,FALSE,FALSE,-0.141725430509083
ENSG00000136634.7,0.124137310580262,0.311622214833082,0.703714340595816,0.0149624304040252,0.880842787373504,0.976513517957482,IL10,likely_immune_associated,FALSE,FALSE,-0.451269992583278
ENSG00000136636.13,0.0034799105212449,0.786399632124248,0.932939845331342,0.00560603471451661,0.660471650506528,0.913727468643214,KCTD3,candidate_tumour_intrinsic,FALSE,FALSE,0.0757891205789631
ENSG00000136643.12,0.0163562860949076,0.202861067608968,0.611241506468424,0.0191827917108563,0.134923500886813,0.613541253618079,RPS6KC1,candidate_tumour_intrinsic,FALSE,FALSE,0.177111105354403
ENSG00000136682.15,-0.0277147638812726,0.040329223693511,0.377579098467549,-0.0254423311697038,0.0536311602152018,0.498209723733787,ZNG1B,candidate_tumour_intrinsic,FALSE,FALSE,-0.123797330003073
ENSG00000136689.19,-0.0287561229059611,0.41099952492474,0.773153771667475,-0.0346965145572685,0.309690708973175,0.758884676790703,IL1RN,candidate_tumour_intrinsic,FALSE,FALSE,0.122913143585131
ENSG00000136699.19,-0.0038511955102543,0.687210977561226,0.89747239914761,0.000931268206769294,0.916493816067813,0.98420386022441,SMPD4,candidate_tumour_intrinsic,FALSE,FALSE,-0.125039450625964
ENSG00000136709.12,-0.0109941621259012,0.157524234165007,0.565396616873905,-0.00938243848038904,0.223036662702634,0.693307104695817,WDR33,candidate_tumour_intrinsic,FALSE,FALSE,-0.151028881234222
ENSG00000136710.10,-0.041345476645306,0.00130907488723948,0.148195450143287,-0.0421812735446432,0.00103505299339589,0.251554113844974,CCDC115,candidate_tumour_intrinsic,FALSE,FALSE,0.102001905924669
ENSG00000136715.19,-0.0117333049310972,0.212853651802686,0.620277110992609,-0.00879806631628934,0.336075365612656,0.775828232269145,SAP130,candidate_tumour_intrinsic,FALSE,FALSE,-0.198355574261621
ENSG00000136717.15,-0.00070699632607943,0.969929125108628,0.991235966220052,-0.00225038322602304,0.904714459369253,0.982389101951,BIN1,candidate_tumour_intrinsic,FALSE,FALSE,0.0302284691826296
ENSG00000136718.10,-0.0343405085301621,0.00436010298812131,0.199140829946198,-0.0352647819943515,0.0035830485628756,0.308275587538978,IMP4,candidate_tumour_intrinsic,FALSE,FALSE,0.0852440532537755
ENSG00000136720.7,-0.0322777484473741,0.107798989849014,0.495250039073219,-0.0306436064059936,0.127705169926768,0.602700677256995,HS6ST1,candidate_tumour_intrinsic,FALSE,FALSE,-0.073593788062772
ENSG00000136731.13,-0.00122705579593684,0.925639917704529,0.979546620629867,0.000110205331666794,0.993320294037327,0.997612280275437,UGGT1,candidate_tumour_intrinsic,FALSE,FALSE,-0.0306472333643311
ENSG00000136732.16,0.000560808377637448,0.982131600323502,0.995284929436824,-0.0260313850063471,0.185834431286558,0.662658067884668,GYPC,candidate_tumour_intrinsic,FALSE,FALSE,0.723043501876827
ENSG00000136738.15,0.00745133037678665,0.482794136613837,0.812618712633934,0.00956695938337078,0.367389213257377,0.790831883200992,STAM,candidate_tumour_intrinsic,FALSE,FALSE,0.118635586044457
ENSG00000136754.18,0.0159189162858151,0.0592917463866819,0.420117863373697,0.0148630681612936,0.0782233308511932,0.536815880315177,ABI1,likely_immune_associated,FALSE,FALSE,-0.120342062535315
ENSG00000136758.19,0.000632598136515492,0.938986866789396,0.984130290767616,0.000912636131069981,0.91243896176595,0.983802089836862,YME1L1,candidate_tumour_intrinsic,FALSE,FALSE,0.0124556963449536
ENSG00000136770.11,-0.0247149054855278,0.0846487978711061,0.467349679858071,-0.0267786506531301,0.0618798132349183,0.509860022092087,DNAJC1,candidate_tumour_intrinsic,FALSE,FALSE,0.136071800666438
ENSG00000136783.10,-0.0208345998507394,0.243019074543386,0.648189374281904,-0.0222845060838668,0.212781607568001,0.68527329099083,NIPSNAP3A,candidate_tumour_intrinsic,FALSE,FALSE,0.0577062770000756
ENSG00000136802.12,-0.00745012142505531,0.523695697261021,0.832312977319454,-0.00758675333629904,0.517995652330021,0.858766663963415,LRRC8A,candidate_tumour_intrinsic,FALSE,FALSE,0.00475289109108246
ENSG00000136807.14,-0.0228770881389521,0.0611103810983175,0.42461411749497,-0.0260283046852828,0.0321300126074367,0.459641860333117,CDK9,candidate_tumour_intrinsic,FALSE,FALSE,0.279204096124452
ENSG00000136810.13,-0.0143420339832931,0.442496955844771,0.7920580190586,-0.016878973886208,0.365080266657666,0.79012409045366,TXN,candidate_tumour_intrinsic,FALSE,FALSE,0.0835219282472377
ENSG00000136811.16,-0.0091151209636588,0.484699459325251,0.8137445430629,-0.0130100396779626,0.312989441667319,0.760679876266965,ODF2,candidate_tumour_intrinsic,FALSE,FALSE,0.189942847897015
ENSG00000136813.14,-0.00528462058612744,0.58875369416249,0.860244698027317,-0.00574313393784923,0.55866003940044,0.877557871140931,ECPAS,candidate_tumour_intrinsic,FALSE,FALSE,0.02278603748516
ENSG00000136816.16,0.00826666338653371,0.478633258593884,0.811173581077143,0.00839652122606757,0.474041634286498,0.841872739705148,TOR1B,likely_immune_associated,FALSE,FALSE,0.00418638625976192
ENSG00000136819.15,-0.0128100561072569,0.250113561833373,0.655332440766101,-0.0141657688624164,0.204944208911409,0.680986992055459,C9orf78,candidate_tumour_intrinsic,FALSE,FALSE,0.0865015899807196
ENSG00000136824.19,0.0227473120680627,0.195062148578352,0.601988849974931,0.0273107113110295,0.119846326159377,0.594911640121984,SMC2,candidate_tumour_intrinsic,FALSE,FALSE,0.211548278138183
ENSG00000136826.15,-0.0117212861681357,0.781599234933906,0.931698265061408,-0.0322548254664241,0.383111275470731,0.798470046790437,KLF4,likely_immune_associated,FALSE,FALSE,0.3096591915718
ENSG00000136827.12,-0.0107700264339612,0.33164481368122,0.718820938594583,-0.012937415751771,0.241928304607064,0.707129444959158,TOR1A,candidate_tumour_intrinsic,FALSE,FALSE,0.136986528130046
ENSG00000136828.19,0.107326537607834,0.00288685741119161,0.178567219211842,0.102242821207647,0.0047829674835321,0.325482542277005,RALGPS1,candidate_tumour_intrinsic,FALSE,FALSE,-0.219272094814849
ENSG00000136830.12,0.0222577507574697,0.305734557898224,0.699922304395236,0.012993195071617,0.528960105376638,0.863127329146725,NIBAN2,candidate_tumour_intrinsic,FALSE,FALSE,-0.238078387578904
ENSG00000136840.19,0.0122129379578411,0.690261399363333,0.89913996131096,-0.0196704841081726,0.459620917638313,0.835932967604246,ST6GALNAC4,candidate_tumour_intrinsic,FALSE,FALSE,0.176613802070583
ENSG00000136842.14,0.0129584710832884,0.814698936659083,0.944462556852586,0.00846043040688149,0.873904465549202,0.973226160367286,TMOD1,candidate_tumour_intrinsic,FALSE,FALSE,-0.0304668090747468
ENSG00000136848.17,0.0254715464347985,0.152285711658852,0.558584494510659,0.0255568603069084,0.153385326316192,0.633247373085225,DAB2IP,candidate_tumour_intrinsic,FALSE,FALSE,-0.0031246574168361
ENSG00000136854.24,0.0400907493818338,0.231714567972287,0.638442897270381,0.0303435404936224,0.357782061515409,0.786700767503938,STXBP1,candidate_tumour_intrinsic,FALSE,FALSE,-0.188665223223791
ENSG00000136856.18,-0.0221539174223756,0.173832228584591,0.58244281593234,-0.0205408870141854,0.208766254333921,0.684379384357837,SLC2A8,candidate_tumour_intrinsic,FALSE,FALSE,-0.0795300012125717
ENSG00000136859.10,0.0522488838181461,0.0475946672074908,0.395321271354327,0.0370245560364892,0.12380472351709,0.600422546747029,ANGPTL2,candidate_tumour_intrinsic,FALSE,FALSE,-0.415178920138682
ENSG00000136861.18,-0.00540065676099637,0.654885251209368,0.887016965620811,-0.0023691541792445,0.842321912765116,0.965183823114929,CDK5RAP2,candidate_tumour_intrinsic,FALSE,FALSE,-0.109312889172584
ENSG00000136866.14,0.0535662382219809,0.480620996143379,0.811932094744103,0.0216375385915785,0.771951679918285,0.946197608114024,ZFP37,candidate_tumour_intrinsic,FALSE,FALSE,-0.205787377423715
ENSG00000136868.11,-0.00530114085642819,0.734843062665687,0.91497473047831,-0.00700954100070785,0.654512718118618,0.911381951948428,SLC31A1,likely_immune_associated,FALSE,FALSE,0.0502765086137593
ENSG00000136869.16,0.047574820646333,0.0416553121790666,0.380673723293504,0.0274275065802915,0.163854953189199,0.643026944914588,TLR4,candidate_tumour_intrinsic,FALSE,FALSE,-0.594789180683368
ENSG00000136870.10,0.00731615233245616,0.648287232501509,0.884445989060032,0.0112198302291849,0.47850147697832,0.843933846340287,ZNF189,candidate_tumour_intrinsic,FALSE,FALSE,0.131884185964043
ENSG00000136872.20,-0.0195877519067559,0.674481368486672,0.893964226645012,-0.0254291451207494,0.584563541124218,0.885600815664916,ALDOB,candidate_tumour_intrinsic,FALSE,FALSE,0.0621382322736894
ENSG00000136874.11,0.0103226858688157,0.359616551802835,0.737452123977115,0.0106513247752011,0.346879430391174,0.780295947742941,STX17,candidate_tumour_intrinsic,FALSE,FALSE,0.0156611250991911
ENSG00000136875.13,-0.0024905311780296,0.812259132307631,0.944039918923026,-0.00216425745831709,0.837416435400927,0.964343461130561,PRPF4,candidate_tumour_intrinsic,FALSE,FALSE,-0.013246877381147
ENSG00000136877.15,-0.0224809732092943,0.14204746400957,0.546295376240725,-0.0255200752840148,0.095161231600354,0.560817964435797,FPGS,candidate_tumour_intrinsic,FALSE,FALSE,0.173973430467713
ENSG00000136878.14,-0.0118638877220851,0.257337540620583,0.660742971162929,-0.0110106424868696,0.294637855292932,0.749681438831287,USP20,candidate_tumour_intrinsic,FALSE,FALSE,-0.058785398490117
ENSG00000136881.12,-0.0146425458363165,0.761636384621601,0.92484896275072,-0.0174488239057939,0.718549356217844,0.932139408758852,BAAT,candidate_tumour_intrinsic,FALSE,FALSE,0.0252910782168237
ENSG00000136883.14,0.0630887630572166,0.237975618860109,0.644978011234624,0.0714363371246431,0.177870851521723,0.655833814579532,KIF12,candidate_tumour_intrinsic,FALSE,FALSE,0.126427680715584
ENSG00000136888.8,-0.0118494374293626,0.353876915242831,0.734220376939775,-0.0137267337329757,0.282493284133364,0.738803367157658,ATP6V1G1,candidate_tumour_intrinsic,FALSE,FALSE,0.0978441052970459
ENSG00000136891.14,0.00614333747842447,0.605885963024584,0.867402855218887,0.00811405618320244,0.495668459113007,0.852642124849413,TEX10,candidate_tumour_intrinsic,FALSE,FALSE,0.087199606705476
ENSG00000136895.19,0.0648400398367217,0.282418129779147,0.680126473565388,0.0381775280994126,0.516274460515007,0.858638347794638,GARNL3,candidate_tumour_intrinsic,FALSE,FALSE,-0.261988068817981
ENSG00000136897.8,-0.0170697978681367,0.196192315209739,0.604097169775022,-0.0138943747327393,0.286535838948885,0.743559299850089,MRPL50,candidate_tumour_intrinsic,FALSE,FALSE,-0.164496957607775
ENSG00000136908.18,-0.0221038029633134,0.145698999737397,0.551296819673418,-0.0224903256031889,0.14193180156913,0.620741078860014,DPM2,candidate_tumour_intrinsic,FALSE,FALSE,0.0113768548413316
ENSG00000136925.15,0.0559107379586018,0.3646498359019,0.739769309949443,0.0550988873485768,0.364845408413116,0.790037377171337,TSTD2,candidate_tumour_intrinsic,FALSE,FALSE,-0.000232862558404878
ENSG00000136928.7,0.0409991896927053,0.800860084286266,0.939471374399328,0.270577027628085,0.0801373213449653,0.5387848231856,GABBR2,candidate_tumour_intrinsic,FALSE,FALSE,0.999721826812492
ENSG00000136930.13,-0.0254637160097135,0.0850782478926336,0.468308335009194,-0.0271297367337661,0.0671826615539195,0.520032352928386,PSMB7,candidate_tumour_intrinsic,FALSE,FALSE,0.102561332280529
ENSG00000136932.14,-0.0108962825612628,0.384773550978975,0.753531901526087,-0.00893112437641251,0.475383186674382,0.84250561157147,TRMO,candidate_tumour_intrinsic,FALSE,FALSE,-0.0918386062189325
ENSG00000136933.17,-0.0512343926616364,0.0197601936941846,0.309823957071762,-0.0523506274408823,0.017815275585869,0.412555126982461,RABEPK,candidate_tumour_intrinsic,FALSE,FALSE,0.044998652457976
ENSG00000136935.14,0.00239030048469228,0.830936958243728,0.949176171503123,0.00460552438175401,0.679567516676023,0.919772386749854,GOLGA1,candidate_tumour_intrinsic,FALSE,FALSE,0.0873354644403696
ENSG00000136936.11,-0.0245890627058956,0.0604376659248247,0.423222023364034,-0.0231425833117162,0.0773100287344949,0.535627001080373,XPA,candidate_tumour_intrinsic,FALSE,FALSE,-0.106928150953185
ENSG00000136937.13,-0.00137823929565376,0.880644326474334,0.965328989003947,-0.000950376556677961,0.917884099111077,0.984403218788101,NCBP1,candidate_tumour_intrinsic,FALSE,FALSE,-0.0179873049453395
ENSG00000136938.9,-0.018440014067101,0.153971383408091,0.560735120945751,-0.0202959254381211,0.116351359211797,0.587083655998019,ANP32B,candidate_tumour_intrinsic,FALSE,FALSE,0.121668550794563
ENSG00000136940.14,0.0144445327797161,0.18376430282481,0.592914255285847,0.0143541521810068,0.188860496944796,0.666024796934733,PDCL,candidate_tumour_intrinsic,FALSE,FALSE,-0.0118799768292104
ENSG00000136942.15,-0.0341103615706469,0.0561265533879089,0.411344552278065,-0.0356018091056829,0.0467010308031224,0.490400938149732,RPL35,candidate_tumour_intrinsic,FALSE,FALSE,0.0798419073525947
ENSG00000136943.11,0.142179535640462,0.18665332233908,0.595844051485314,0.1834678944966,0.104441348541964,0.570726517672458,CTSV,likely_immune_associated,FALSE,FALSE,0.25216325378556
ENSG00000136944.19,0.231955946565318,0.241990834396605,0.647589871004024,0.234940701763031,0.2391489687038,0.705451971686963,LMX1B,candidate_tumour_intrinsic,FALSE,FALSE,0.00513040465021075
ENSG00000136950.13,-0.00805571099258853,0.530368604475387,0.835763925011068,-0.0115052509785192,0.368824659438287,0.791023448446334,ARPC5L,candidate_tumour_intrinsic,FALSE,FALSE,0.157757857733723
ENSG00000136960.13,0.0282903794465976,0.364011259023525,0.739445616108634,0.0254138818032122,0.415378607056478,0.81576044703371,ENPP2,candidate_tumour_intrinsic,FALSE,FALSE,-0.057329308850524
ENSG00000136982.6,-0.0165169749186176,0.537664153252796,0.839609907639401,-0.0109405220115847,0.682207520716876,0.920721526772918,DSCC1,candidate_tumour_intrinsic,FALSE,FALSE,-0.103405420317613
ENSG00000136986.10,-0.0145618982340729,0.281150227417099,0.679590789190261,-0.0196159861402374,0.132982517172278,0.610954342033669,DERL1,candidate_tumour_intrinsic,FALSE,FALSE,0.325143889860398
