gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000164129.12,1.95824034264832,0.259641599639482,0.0790865266374806,3.28300673551685,0.00102706211682374,0.999929802325519
ENSG00000184254.17,4.88048837595846,0.123830002357858,0.0431022437496017,2.87293633893486,0.00406676055678122,0.999929802325519
ENSG00000196569.13,6.89411719298655,0.102472676137337,0.0357681396471377,2.8649148976787,0.00417121325532797,0.999929802325519
ENSG00000075223.14,4.77471825556631,0.127657987157287,0.044598163623312,2.86240456525342,0.0042043985707969,0.999929802325519
ENSG00000169851.15,4.09821927511731,0.136301553278126,0.04893014215288,2.78563575090909,0.00534228655056442,0.999929802325519
ENSG00000186340.16,7.11533167062388,0.10312839514984,0.0371374247142647,2.77693986439044,0.00548733304086092,0.999929802325519
ENSG00000123096.12,5.28844728592004,0.109753848168118,0.0403483153278147,2.72015937410051,0.00652504590116438,0.999929802325519
ENSG00000185052.12,4.05329172956941,0.132845727660623,0.0495103651705848,2.68319022093477,0.00729234991811691,0.999929802325519
ENSG00000104332.12,4.18529074120133,0.127997027737498,0.0477500711504354,2.68056203171398,0.00734986406958159,0.999929802325519
ENSG00000123610.5,3.05995630876417,0.160088564475574,0.0601373469601086,2.66204900229082,0.00776665708861022,0.999929802325519
ENSG00000183813.7,3.81038594832541,0.127969099966818,0.0484299299255283,2.64235567062763,0.00823315469950316,0.999929802325519
ENSG00000149294.17,4.51876508785317,0.11837196175298,0.0450839598901792,2.625589279232,0.00864991212748517,0.999929802325519
ENSG00000076344.16,3.12775985035278,0.139025820613895,0.0535204082461411,2.59762257370147,0.0093871610247223,0.999929802325519
ENSG00000179388.9,4.88077055831817,0.107601026561899,0.0415714753028206,2.58833793552182,0.00964403161278536,0.999929802325519
ENSG00000166292.12,5.4757528112374,0.106123816686609,0.0411786113034655,2.5771587075759,0.0099616200801217,0.999929802325519
ENSG00000124212.6,6.26341247413227,0.0955317127797666,0.0380735139502298,2.50913831869175,0.0121026083548437,0.999929802325519
ENSG00000174175.17,5.35057349639833,0.101257292310428,0.0404096878097649,2.50576774527715,0.0122185850141467,0.999929802325519
ENSG00000139329.5,8.49093816158474,0.0890703992545392,0.0356122389568706,2.50111764560524,0.0123802044906081,0.999929802325519
ENSG00000115339.14,4.83225193195695,0.104006655663116,0.0421667887821292,2.46655386068182,0.0136420210154785,0.999929802325519
ENSG00000011465.18,9.54596776180385,0.0745854199929288,0.030296149068813,2.4618779047964,0.0138211707923567,0.999929802325519
ENSG00000135960.10,4.34157272433793,0.110796158523205,0.045374352550179,2.44182345964446,0.0146132907588677,0.999929802325519
ENSG00000156103.16,3.61389300218092,0.123518612666886,0.0508582138577445,2.42868562022999,0.0151536659079415,0.999929802325519
ENSG00000134028.14,4.36878201751248,0.123977181136388,0.0513606256302372,2.41385652170483,0.0157846767511073,0.999929802325519
ENSG00000164251.5,8.09534997599837,0.0784938247220486,0.0326282839459724,2.40569883638449,0.0161415652807446,0.999929802325519
ENSG00000123243.15,6.88945501155568,0.084870955237695,0.035603563551976,2.38377698102595,0.0171359836418094,0.999929802325519
ENSG00000213088.12,4.94200178153728,0.112943680385847,0.0475930266622335,2.3731140527667,0.0176388163500836,0.999929802325519
ENSG00000164761.9,6.81155220685631,0.0851266210861323,0.0359789146936422,2.3660141449785,0.0179807574179952,0.999929802325519
ENSG00000136244.12,3.0459339151828,0.131955320257267,0.0560237764800583,2.3553449722233,0.0185055169681273,0.999929802325519
ENSG00000078053.17,3.08174329135036,0.128201572454061,0.0545895108952252,2.34846530682645,0.0188509552477808,0.999929802325519
ENSG00000049540.18,8.80101164250544,0.0730451391728825,0.0311180176264993,2.34735837126974,0.018907059667508,0.999929802325519
ENSG00000127083.7,2.89347905372016,0.174861712115882,0.0760808024681912,2.29836839837475,0.0215408305442124,0.999929802325519
ENSG00000115380.20,8.32915384622715,0.0773217226173422,0.0338380342626141,2.28505361798664,0.0223096840003358,0.999929802325519
