gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000138944.8,2.71192720879286,0.230428404207145,0.0621962229029136,3.70486170143864,0.000211506100169393,0.999995662013307
ENSG00000237978.6,4.28558958975749,-0.178046028533417,0.0528881562492047,-3.3664631395823,0.00076138757046637,0.999995662013307
ENSG00000225548.7,3.43106032902034,-0.401957423996223,0.120775205410689,-3.32814523170869,0.000874262770451589,0.999995662013307
ENSG00000204832.10,5.52565105386917,-0.194996368104649,0.0586119525972884,-3.32690448728831,0.000878164676896131,0.999995662013307
ENSG00000136944.19,1.92689139363693,0.350976899369289,0.105549753638634,3.32522708267907,0.000883465467746385,0.999995662013307
ENSG00000185008.17,3.84609883831738,0.191906773354639,0.0583225481891968,3.29043876361676,0.00100031271657406,0.999995662013307
ENSG00000253819.2,5.56386511982144,-0.129648137209806,0.0394166312809592,-3.28917345284235,0.00100482079156089,0.999995662013307
ENSG00000164129.12,1.95616575121383,0.25943792738502,0.0791595156877418,3.27740670380574,0.00104765346256228,0.999995662013307
ENSG00000155011.9,4.0884415037926,0.157988961952836,0.0484013235116882,3.26414549211003,0.00109794768484472,0.999995662013307
ENSG00000150625.16,4.26492187640566,0.157240405434331,0.0483184925383662,3.25424898778615,0.0011369258439052,0.999995662013307
ENSG00000240405.7,1.66808807302823,-0.375732031435171,0.116218614655468,-3.23297633988356,0.00122507708531703,0.999995662013307
ENSG00000253877.6,2.90932897387668,-0.4430160091269,0.140855853600585,-3.14517286859181,0.00165988716342914,0.999995662013307
ENSG00000175928.6,2.44844547306621,0.270065853297206,0.0860539522395126,3.13833178220027,0.00169912431080537,0.999995662013307
ENSG00000148948.8,2.99559124158851,0.18700616660694,0.0595929186465739,3.13806020671705,0.00170069939975773,0.999995662013307
ENSG00000111432.4,2.55485858380839,0.204119172282718,0.06509239696362,3.13583739122098,0.001713641900103,0.999995662013307
ENSG00000279379.1,1.645972412029,-0.410325505611623,0.13099877648947,-3.13228502286513,0.00173451399853807,0.999995662013307
ENSG00000213973.9,2.74709218027689,-0.255567259386413,0.0825393928824276,-3.09630650846261,0.00195947699017524,0.999995662013307
ENSG00000196711.9,1.20543107767591,0.460625466715168,0.149108678661475,3.08919286824972,0.00200701101496677,0.999995662013307
ENSG00000205795.4,4.21305344597061,0.166988244577069,0.0542291242805098,3.07930926033938,0.00207481180712675,0.999995662013307
ENSG00000120669.16,1.38447595909663,-0.577869743423692,0.188123515179188,-3.07175709997376,0.00212802814865821,0.999995662013307
ENSG00000123572.17,2.52825715396505,0.208649218701548,0.0679663702545984,3.06988909250207,0.00214138274001316,0.999995662013307
ENSG00000231760.5,2.91878062291299,0.166489590449158,0.0543972420544912,3.06062557881852,0.00220875114253604,0.999995662013307
ENSG00000286769.1,1.45625917386745,-0.558846027650722,0.183790209097187,-3.04067355054374,0.00236049608786468,0.999995662013307
ENSG00000225792.2,3.02113857944818,0.173839470649895,0.0571893773241166,3.03971609385904,0.00236801256202126,0.999995662013307
ENSG00000269289.6,2.15654059263309,-0.287668532276277,0.0951042792332367,-3.02476959602196,0.00248822600800648,0.999995662013307
ENSG00000013588.9,4.16323398049186,0.141679098144755,0.0468790039982935,3.02222927240332,0.0025092041949931,0.999995662013307
ENSG00000257842.6,2.11496473382461,-0.373155443073754,0.124157411310472,-3.00550276568371,0.00265142184822915,0.999995662013307
ENSG00000143816.8,3.1104687428875,0.179808262651816,0.0599227508287624,3.00066769574119,0.0026938837345112,0.999995662013307
ENSG00000183778.17,2.4177002044392,0.263647071014057,0.089335176284325,2.95121229934055,0.00316529272687236,0.999995662013307
ENSG00000137747.16,3.25421984135546,0.156145845863729,0.0529558558395576,2.94860395301344,0.00319212763447925,0.999995662013307
ENSG00000263711.6,2.87841855728878,-0.319416941937551,0.109267896143674,-2.92324601470827,0.00346402703203375,0.999995662013307
ENSG00000254560.6,1.96938618405825,-0.31543597204379,0.108621670006646,-2.90398750106209,0.00368442868597166,0.999995662013307
ENSG00000255325.2,2.25107511066839,-0.205797393914953,0.0710632591932045,-2.89597460419649,0.0037798298756389,0.999995662013307
ENSG00000144730.19,4.62108862573056,0.124329431493906,0.0429801305596602,2.89271879528905,0.00381923069186967,0.999995662013307
ENSG00000144057.15,3.75397997623707,0.171455504225224,0.0596549752874666,2.87411910572439,0.00405156139934299,0.999995662013307
ENSG00000229155.1,2.24524748692745,0.204689098604318,0.0714353061189575,2.86537721646296,0.00416512761221103,0.999995662013307
ENSG00000184254.17,4.87909561514416,0.123546437015907,0.043293726920783,2.85367987011067,0.00432160556229883,0.999995662013307
ENSG00000075223.14,4.7699098922018,0.127411477926921,0.0447470572691945,2.84737110555504,0.00440819413313517,0.999995662013307
ENSG00000196569.13,6.89201470173107,0.102220625453184,0.0359242081161592,2.84545243482218,0.00443483823086699,0.999995662013307
ENSG00000180730.5,3.07586842778524,0.17371334308137,0.0613331631889692,2.83229062466833,0.00462158220638452,0.999995662013307
ENSG00000109265.14,3.88426072009141,0.154208639797129,0.0545049217885663,2.82926082153333,0.00466556588642954,0.999995662013307
ENSG00000249001.5,2.32145171698638,-0.280300932971896,0.0996331116097028,-2.81333111496037,0.00490311341982471,0.999995662013307
ENSG00000227674.3,2.9506318813575,-0.290671640157065,0.10333647143393,-2.81286593323358,0.0049102118609214,0.999995662013307
ENSG00000285711.1,3.11030287636133,-0.283044612135096,0.100976915119886,-2.80306257919493,0.0050619846264898,0.999995662013307
ENSG00000255501.3,2.26052030482063,-0.38808924012683,0.138455936839162,-2.80298013206653,0.00506327883783431,0.999995662013307
ENSG00000251003.9,4.75873358460075,-0.140924907498145,0.0502993113117563,-2.80172638199138,0.00508299643722152,0.999995662013307
ENSG00000248498.4,2.44858472278628,-0.375912303236876,0.134426207612942,-2.79642124785112,0.0051672002235143,0.999995662013307
ENSG00000228215.3,0.943002456792834,-0.654875437432184,0.234479998246008,-2.79288400857591,0.00522404204665155,0.999995662013307
ENSG00000064270.13,2.37657747763144,0.20905104309314,0.074913850849145,2.79055262442868,0.00526181457334723,0.999995662013307
ENSG00000128285.4,6.35781149120869,-0.102134714207253,0.0366835687485983,-2.78420878042723,0.00536584824177754,0.999995662013307
ENSG00000169851.15,4.0979903327575,0.135976154221272,0.0491525863649866,2.76640893749862,0.00566774116796447,0.999995662013307
ENSG00000186340.16,7.11126977076228,0.10283549255993,0.0373372626506762,2.75423224037738,0.00588300060756423,0.999995662013307
ENSG00000232803.1,1.11801930530534,0.405097467042374,0.147379753645137,2.74866429766041,0.00598386371849697,0.999995662013307
ENSG00000262585.1,2.55520118872335,0.191795572963739,0.0699788502019208,2.74076485124178,0.00612963583396929,0.999995662013307
ENSG00000267924.1,1.49546278739705,-0.314074192934877,0.115081733077435,-2.7291402774022,0.00634996859157606,0.999995662013307
ENSG00000155066.16,3.71611484234593,0.142732715065552,0.0524216027830347,2.72278426236416,0.00647343155471998,0.999995662013307
ENSG00000123096.12,5.28424059346757,0.109499428089857,0.04047222936632,2.70554476005663,0.00681924576425191,0.999995662013307
ENSG00000183742.13,3.7742813352306,0.142914578487667,0.0531189494452821,2.69046319590495,0.00713529050327863,0.999995662013307
ENSG00000257869.1,1.86133794641094,-0.366759096392647,0.137297985517391,-2.67126349312817,0.00755663029526483,0.999995662013307
ENSG00000185052.12,4.05049195242049,0.13253285947937,0.0496396945017457,2.66989675922985,0.00758745724121927,0.999995662013307
ENSG00000249803.6,2.08751999438306,-0.391314023480314,0.146620039987777,-2.66889862745186,0.00761004147830161,0.999995662013307
ENSG00000104332.12,4.18321444202454,0.127776480071581,0.0479132014892263,2.66683244074836,0.0076569836519672,0.999995662013307
ENSG00000132932.17,3.08724348235282,0.142024610758335,0.0534437313083842,2.65746060915575,0.00787317906605326,0.999995662013307
ENSG00000123610.5,3.05599749758083,0.159735657068795,0.0601724159271659,2.65463260212359,0.00793948281182578,0.999995662013307
ENSG00000120149.9,1.5327249351616,0.269611738398115,0.101843407487181,2.64731655244401,0.00811333662387586,0.999995662013307
ENSG00000283023.1,4.12670535136938,-0.134920311646217,0.0509964549580798,-2.64568020967584,0.00815268487335436,0.999995662013307
ENSG00000286797.1,2.08887863989611,-0.301591531933565,0.114274246270285,-2.63919073436925,0.00831042099062868,0.999995662013307
ENSG00000233817.1,2.72714732611143,0.149414865849806,0.0566207566225116,2.63887087991334,0.00831826564979525,0.999995662013307
ENSG00000214870.9,3.78369768319787,0.129817090781814,0.0492485543439245,2.6359573902463,0.00839002663407437,0.999995662013307
ENSG00000173535.15,3.39518745496828,0.131958054327667,0.0500636043468213,2.63580810949032,0.00839371837638882,0.999995662013307
ENSG00000011201.12,4.89041932625581,0.110244566483019,0.0419050424914719,2.63081863013155,0.00851794804237216,0.999995662013307
ENSG00000183813.7,3.80917523244222,0.127713063344152,0.0485941355830905,2.62815794152314,0.0085848645918457,0.999995662013307
ENSG00000253706.5,1.72885319208876,-0.433288102558631,0.164959573031633,-2.62663205654359,0.00862345241694412,0.999995662013307
