gene,logFC,AveExpr,t,pvalue,padj,B
ENSG00000143815.15,-0.00888057184821206,6.34634135758984,-0.745401142187339,0.456692720867137,0.748502544665818,-7.24103072450754
ENSG00000054282.16,0.00801499491649555,5.97470209909353,0.745344027056281,0.456727180220663,0.748502544665818,-6.95314066019591
ENSG00000101470.10,0.0567471732140268,4.70436038776931,0.745222777815126,0.456800338569187,0.748561944714711,-5.45735563704215
ENSG00000143590.14,-0.0355502837684692,5.42906224656317,-0.744983006944649,0.456945028997039,0.74873854581698,-6.12587729482772
ENSG00000166262.16,0.0198866989632626,5.4744426858696,0.744799567379741,0.45705574361669,0.74885945098189,-6.19492528907437
ENSG00000255191.1,-0.152047838933526,3.7164179650895,-0.744622384489641,0.457162696418066,0.748974173587167,-4.96103306639968
ENSG00000245888.7,0.0465582174924169,4.68812740270427,0.744151665823783,0.457446904699698,0.749379253607332,-5.4475154135363
ENSG00000261338.2,0.0219144019557625,5.22924371972173,0.743866698445685,0.457619009419957,0.749600637482012,-5.92137220400631
ENSG00000124006.15,-0.0327202462068429,6.16251152363603,-0.743749391912737,0.457689866773375,0.749656151223429,-7.13703396331001
ENSG00000121690.11,-0.0231787758785451,6.05446113625237,-0.743662587670316,0.457742303636038,0.749681487274691,-7.0119685888487
ENSG00000177707.11,-0.0244948426033821,6.008711832534,-0.74351389873997,0.45783213179058,0.749768053022786,-6.94935959194732
ENSG00000188725.8,-0.00641248814178086,6.23486798363451,-0.743416333830967,0.457891079551075,0.749804037646661,-7.20123822559647
ENSG00000134644.16,0.00650746809020997,6.26179465674488,0.743195648694104,0.458024431144897,0.749907569716382,-7.21772407544004
ENSG00000115107.20,-0.0244282275262442,6.30231590848627,-0.743189306776053,0.458028263647473,0.749907569716382,-7.22334434271596
ENSG00000124508.17,0.0126355593482789,5.94918003107312,0.742949478709446,0.458173208109609,0.750073299604533,-6.91346001960365
ENSG00000272574.1,0.0902580228293496,4.26669273701056,0.742899422989319,0.458203463459784,0.750073299604533,-5.18568276199333
ENSG00000054219.11,0.0308776246105495,5.39181893523699,0.742527963324999,0.458428021307475,0.750173414332241,-6.09609803984334
ENSG00000231345.3,0.0812456005937047,4.76259230467988,0.742500795991754,0.458444447162165,0.750173414332241,-5.57940247607359
ENSG00000009765.15,-0.0569101896751366,5.86512179147989,-0.742447518091874,0.458476660895267,0.750173414332241,-6.72836471027252
ENSG00000141736.14,0.0190957690312726,6.30369256693767,0.742447125386398,0.458476898343851,0.750173414332241,-7.2345982377477
ENSG00000124120.11,0.0145606054104398,6.13335653706526,0.742431116111895,0.458486578378827,0.750173414332241,-7.13986609139265
ENSG00000169016.17,-0.00908255317415068,5.87421004965589,-0.742359410336228,0.458529936811826,0.750173414332241,-6.77843163025617
ENSG00000186868.16,-0.0309161015736362,5.72452494457055,-0.742286936996677,0.458573761718036,0.750173414332241,-6.51362964745155
ENSG00000162897.16,0.101581489985738,5.22091582517928,0.742244905974289,0.458599179120375,0.750173414332241,-5.9857319808889
ENSG00000063176.16,-0.0133130517931391,6.01201249657437,-0.742231482358101,0.458607296945451,0.750173414332241,-6.98808766650418
ENSG00000157625.15,-0.0100944214390479,6.2178995831722,-0.742186421711364,0.45863454760546,0.750173414332241,-7.19134548839013
ENSG00000142686.8,-0.014012323613296,5.92107863545283,-0.741916862851323,0.458797583789826,0.750375967224949,-6.84910233372085
ENSG00000145016.16,0.0219754192260503,5.57528100818012,0.741820085995572,0.458856124909205,0.750375967224949,-6.343406458862
ENSG00000151135.10,0.00809843412137167,6.21163872739537,0.74179815707306,0.458869390480625,0.750375967224949,-7.1941569546352
ENSG00000225806.8,-0.104598451601928,4.30527781708615,-0.741403935299497,0.4591079058748,0.750684597323391,-5.16992328889733
ENSG00000137486.17,0.0190414965911176,5.95157495435004,0.741290131080116,0.459176773658739,0.750684597323391,-6.93282076809987
ENSG00000166478.10,-0.00710128489870838,5.94721865075767,-0.741172305651227,0.459248080980013,0.750684597323391,-6.90159209419818
ENSG00000116350.17,-0.00615320588108471,6.2939370947949,-0.741161419456051,0.459254669562092,0.750684597323391,-7.22913903726528
ENSG00000227403.2,-0.10221440850586,5.07396437990176,-0.741110155325692,0.459285696538691,0.750684597323391,-5.71413033422385
ENSG00000100206.10,0.0752826121598086,4.55726098216779,0.741043948517256,0.459325769132404,0.750684597323391,-5.382031755066
ENSG00000141485.17,-0.0571463410566166,6.29663017572251,-0.74099441960758,0.459355748483172,0.750684597323391,-7.18463940414685
ENSG00000253953.3,-0.11409852918161,4.6689897314794,-0.740880907070264,0.459424460637584,0.750684597323391,-5.36597686205193
ENSG00000234127.9,-0.00816533613536514,6.3645753618041,-0.740858685801682,0.459437912439321,0.750684597323391,-7.24814418738063
ENSG00000238058.2,0.0321597914945607,4.88831205798348,0.740797170956084,0.459475152042221,0.750684597323391,-5.60932064370896
ENSG00000187796.15,0.0260574293347132,5.44598652823742,0.740693333940768,0.459538016321827,0.750684597323391,-6.1757504035397
ENSG00000152527.14,0.0485061162066635,5.19431509448173,0.740580280107581,0.459606466090208,0.750684597323391,-6.00192980866124
