gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000211598.2,6.1843113761159,0.349153783946757,0.132601288001097,2.63311004900547,0.008460692851878,0.999833756388593
ENSG00000163362.11,6.2668012498965,0.246436096309937,0.0992834288588509,2.48214731443542,0.0130593273502378,0.999833756388593
ENSG00000175832.13,8.13474449508849,0.197620383366476,0.0797194962523902,2.47894671512743,0.0131770989855696,0.999833756388593
ENSG00000154856.13,6.32325803713901,0.22233952053484,0.0921879895017761,2.41180572150949,0.0158737374205642,0.999833756388593
ENSG00000211663.2,5.17700398887757,0.372668488357221,0.154944909214057,2.40516768345308,0.0161650465747844,0.999833756388593
ENSG00000169429.11,7.32393150074558,0.205200343911946,0.0854467947886195,2.40149843443018,0.016328078937386,0.999833756388593
ENSG00000211890.4,6.80913825865038,0.205946036509536,0.0908088029681793,2.26790828397664,0.0233347973387518,0.999833756388593
ENSG00000166145.14,7.70652395371256,0.189047755042964,0.083998698201592,2.25060339136758,0.0244106684373635,0.999833756388593
ENSG00000211895.5,9.74468469066936,0.164281513228749,0.0731922573381239,2.24452037966014,0.0247989391767803,0.999833756388593
ENSG00000132465.12,7.22567801513487,0.198354233544899,0.0895729450666668,2.21444358446928,0.0267982795085365,0.999833756388593
ENSG00000211897.9,8.7397402463479,0.199063001000915,0.09047918314772,2.20009723867551,0.0277999967600451,0.999833756388593
ENSG00000211592.8,11.2962595917735,0.155910481943849,0.0714737954936541,2.18136564410787,0.0291563826293164,0.999833756388593
ENSG00000129009.13,7.14663845871656,0.191571059132303,0.0889711883032697,2.15318085310166,0.0313044678464525,0.999833756388593
ENSG00000007001.13,5.91662002747267,-0.255503314015072,0.120093296637211,-2.1275401805891,0.0333752264836296,0.999833756388593
ENSG00000211896.7,11.6411616403361,0.160723671224153,0.0764676065210199,2.10185303995324,0.0355661512472386,0.999833756388593
ENSG00000243466.1,5.75333489444827,0.285256850473056,0.139817129056549,2.0402139022443,0.0413290256788269,0.999833756388593
ENSG00000211677.2,7.90481442851972,0.188889713977364,0.0927520210451052,2.03650240554335,0.0416999317948627,0.999833756388593
ENSG00000198074.10,11.8949658600447,0.149101665548413,0.0735798600378537,2.02639235072894,0.0427245941959829,0.999833756388593
ENSG00000211893.4,8.78097273728647,0.18266498689179,0.0904161576328751,2.02026929338759,0.0433554620951424,0.999833756388593
ENSG00000259803.7,4.42747312657465,0.432998685198426,0.214862533604106,2.01523587167712,0.0438799405973335,0.999833756388593
ENSG00000091986.16,8.60843522080555,0.154411314494181,0.0770424226206557,2.00423752579118,0.0450446225558827,0.999833756388593
ENSG00000108176.15,8.41654564535685,-0.164118786695017,0.0824490541137627,-1.99054784144118,0.0465306193773611,0.999833756388593
ENSG00000138759.19,6.07004743944329,0.209088630502424,0.105307197045469,1.98551130757135,0.0470876133247405,0.999833756388593
